src_node_id,dst_node_id,src_sub_out_degree,dst_sub_in_degree,src_full_out_degree,dst_full_in_degree,src_positive_touch_count,dst_positive_touch_count,is_self_loop
1246575,1007207,39,151,215,1566,1,7,0
1246575,1197842,39,67,215,248,1,2,0
1246575,807329,39,39,215,125,1,1,0
1246575,374954,39,46,215,267,1,2,0
1246575,127546,39,121,215,731,1,2,0
1246575,1232746,39,21,215,72,1,1,0
1246575,634308,39,4,215,10,1,1,0
1246575,1220801,39,55,215,166,1,1,0
1246575,287767,39,39,215,119,1,2,0
1246575,584663,39,85,215,495,1,1,0
1246575,178820,39,29,215,99,1,1,0
1246575,746049,39,37,215,150,1,1,0
1246575,755428,39,24,215,66,1,1,0
1246575,928627,39,31,215,145,1,1,0
1246575,126622,39,30,215,149,1,1,0
1246575,475628,39,21,215,82,1,1,0
1246575,519037,39,62,215,383,1,1,0
1246575,1127231,39,24,215,137,1,1,0
1246575,773055,39,22,215,88,1,1,0
1246575,850110,39,126,215,1177,1,3,0
1246575,166253,39,26,215,338,1,1,0
1246575,707007,39,26,215,106,1,1,0
1246575,1075401,39,105,215,680,1,2,0
1246575,569549,39,34,215,133,1,1,0
1246575,253319,39,31,215,38,1,0,0
1246575,1160566,39,14,215,42,1,1,0
1246575,63544,39,37,215,133,1,1,0
1246575,722456,39,23,215,69,1,1,0
1246575,710721,39,12,215,61,1,1,0
334138,1081398,28,85,114,391,1,1,0
334138,911109,28,26,114,65,1,1,0
334138,405384,28,29,114,101,1,1,0
334138,243325,28,28,114,133,1,1,0
334138,5896,28,56,114,211,1,1,0
334138,1197842,28,67,114,248,1,2,0
334138,374954,28,46,114,267,1,2,0
334138,584663,28,85,114,495,1,1,0
334138,1158894,28,60,114,224,1,1,0
334138,810584,28,20,114,86,1,1,0
334138,1050488,28,23,114,73,1,1,0
334138,513244,28,44,114,134,1,1,0
334138,1055764,28,23,114,88,1,1,0
334138,1048031,28,49,114,148,1,1,0
334138,852514,28,59,114,198,1,2,0
334138,1173645,28,32,114,110,1,1,0
334138,127546,28,121,114,731,1,2,0
334138,1075401,28,105,114,680,1,2,0
334138,159386,28,27,114,129,1,1,0
334138,1127231,28,24,114,137,1,1,0
334138,1247923,28,20,114,76,1,1,0
334138,518674,28,25,114,117,1,1,0
334138,1064375,28,27,114,111,1,1,0
334138,1023162,28,12,114,57,1,1,0
334138,551349,28,9,114,54,1,1,0
334138,785660,28,64,114,846,1,3,0
334138,924089,28,12,114,94,1,1,0
334138,984653,28,108,114,4897,1,4,0
527453,882091,25,20,106,57,1,2,0
527453,762703,25,45,106,165,1,1,0
527453,890301,25,23,106,79,1,1,0
527453,852514,25,59,106,198,1,2,0
527453,337396,25,38,106,156,1,1,0
527453,1048031,25,49,106,148,1,1,0
527453,475247,25,34,106,104,1,1,0
527453,375340,25,16,106,47,1,1,0
527453,231036,25,45,106,295,1,1,0
527453,42901,25,83,106,374,1,2,0
527453,1043945,25,24,106,79,1,1,0
527453,374954,25,46,106,267,1,2,0
527453,1139978,25,28,106,112,1,1,0
527453,584663,25,85,106,495,1,1,0
527453,282968,25,39,106,45,1,0,0
527453,495188,25,29,106,105,1,1,0
527453,1197842,25,67,106,248,1,2,0
527453,117806,25,26,106,66,1,1,0
527453,1055764,25,23,106,88,1,1,0
527453,5896,25,56,106,211,1,1,0
527453,90598,25,45,106,161,1,1,0
527453,126622,25,30,106,149,1,1,0
527453,1084678,25,41,106,259,1,1,0
527453,591004,25,35,106,168,1,1,0
527453,294553,25,39,106,106,1,1,0
63544,42901,46,83,227,374,1,2,0
63544,1197842,46,67,227,248,1,2,0
63544,815059,46,37,227,123,1,1,0
63544,1220801,46,55,227,166,1,1,0
63544,441443,46,15,227,45,1,1,0
63544,841983,46,18,227,72,1,1,0
63544,287767,46,39,227,119,1,2,0
63544,14644,46,14,227,49,1,1,0
63544,404353,46,13,227,43,1,1,0
63544,513244,46,44,227,134,1,1,0
63544,1208837,46,34,227,125,1,1,0
63544,1017456,46,34,227,111,1,1,0
63544,805421,46,49,227,210,1,1,0
63544,1021315,46,27,227,100,1,1,0
63544,282968,46,39,227,45,1,0,0
63544,810584,46,20,227,86,1,1,0
63544,888507,46,49,227,222,1,1,0
63544,334138,46,23,227,101,1,1,0
63544,300735,46,46,227,205,1,2,0
63544,584663,46,85,227,495,1,1,0
63544,110596,46,47,227,174,1,1,0
63544,462813,46,18,227,89,1,1,0
63544,136370,46,33,227,133,1,4,0
63544,508021,46,63,227,328,1,1,0
63544,730862,46,31,227,203,1,1,0
63544,1150365,46,22,227,101,1,1,0
63544,836663,46,32,227,202,1,2,0
63544,1234009,46,34,227,184,1,1,0
63544,8243,46,39,227,216,1,1,0
63544,1238058,46,42,227,294,1,2,0
63544,785660,46,64,227,846,1,3,0
63544,557015,46,71,227,1157,1,2,0
63544,99020,46,23,227,84,1,1,0
63544,1226832,46,50,227,225,1,2,0
63544,1075401,46,105,227,680,1,2,0
63544,1158894,46,60,227,224,1,1,0
63544,850110,46,126,227,1177,1,3,0
63544,623846,46,45,227,403,1,1,0
63544,127546,46,121,227,731,1,2,0
63544,1116301,46,7,227,25,1,1,0
63544,893278,46,6,227,25,1,1,0
63544,63106,46,34,227,166,1,2,0
63544,927823,46,41,227,159,1,1,0
63544,80332,46,36,227,194,1,1,0
63544,1246575,46,37,227,172,1,1,0
63544,1186861,46,15,227,61,1,1,0
893043,1048031,24,49,58,148,2,1,0
893043,486737,24,16,58,46,2,1,0
893043,1017456,24,34,58,111,2,1,0
893043,1007207,24,151,58,1566,2,7,0
893043,584663,24,85,58,495,2,1,0
893043,577095,24,24,58,83,2,1,0
893043,1031538,24,32,58,186,2,1,0
893043,513244,24,44,58,134,2,1,0
893043,1075401,24,105,58,680,2,2,0
893043,1081398,24,85,58,391,2,1,0
893043,1158894,24,60,58,224,2,1,0
893043,80332,24,36,58,194,2,1,0
893043,1194284,24,36,58,175,2,1,0
893043,266566,24,79,58,488,2,2,0
893043,928627,24,31,58,145,2,1,0
893043,645747,24,16,58,52,2,1,0
893043,1050488,24,23,58,73,2,1,0
893043,1024004,24,30,58,40,2,0,0
893043,974305,24,45,58,184,2,1,0
893043,117806,24,26,58,66,2,1,0
893043,611735,24,10,58,31,2,1,0
893043,127546,24,121,58,731,2,2,0
893043,42901,24,83,58,374,2,2,0
893043,1127780,24,10,58,38,2,1,0
243325,375340,45,16,247,47,1,1,0
243325,1017456,45,34,247,111,1,1,0
243325,337396,45,38,247,156,1,1,0
243325,5896,45,56,247,211,1,1,0
243325,293795,45,21,247,60,1,1,0
243325,1208837,45,34,247,125,1,1,0
243325,1181271,45,40,247,199,1,1,0
243325,1194284,45,36,247,175,1,1,0
243325,202677,45,20,247,122,1,1,0
243325,231036,45,45,247,295,1,1,0
243325,1048031,45,49,247,148,1,1,0
243325,645747,45,16,247,52,1,1,0
243325,584663,45,85,247,495,1,1,0
243325,762703,45,45,247,165,1,1,0
243325,8243,45,39,247,216,1,1,0
243325,725193,45,60,247,301,1,1,0
243325,268797,45,7,247,28,1,1,0
243325,756041,45,59,247,452,1,1,0
243325,970398,45,10,247,44,1,1,0
243325,159386,45,27,247,129,1,1,0
243325,1257701,45,32,247,116,1,1,0
243325,1127231,45,24,247,137,1,1,0
243325,80332,45,36,247,194,1,1,0
243325,805421,45,49,247,210,1,1,0
243325,1252377,45,8,247,46,1,1,0
243325,1075401,45,105,247,680,1,2,0
243325,1265967,45,37,247,342,1,1,0
243325,1081398,45,85,247,391,1,1,0
243325,608592,45,19,247,123,1,1,0
243325,1007207,45,151,247,1566,1,7,0
243325,127546,45,121,247,731,1,2,0
243325,266566,45,79,247,488,1,2,0
243325,1059793,45,16,247,94,1,2,0
243325,850110,45,126,247,1177,1,3,0
243325,809191,45,34,247,217,1,1,0
243325,950514,45,9,247,50,1,1,0
243325,1207083,45,14,247,103,1,1,0
243325,792796,45,44,247,584,1,2,0
243325,562541,45,20,247,109,1,1,0
243325,1185726,45,29,247,364,1,1,0
243325,756852,45,6,247,44,1,1,0
243325,1220801,45,55,247,166,1,1,0
243325,312239,45,5,247,30,1,2,0
243325,752548,45,10,247,58,1,1,0
243325,219202,45,20,247,239,1,1,0
294553,337396,42,38,192,156,1,1,0
294553,974305,42,45,192,184,1,1,0
294553,1081398,42,85,192,391,1,1,0
294553,513244,42,44,192,134,1,1,0
294553,300735,42,46,192,205,1,2,0
294553,1208837,42,34,192,125,1,1,0
294553,42901,42,83,192,374,1,2,0
294553,725193,42,60,192,301,1,1,0
294553,1139978,42,28,192,112,1,1,0
294553,1021315,42,27,192,100,1,1,0
294553,1197842,42,67,192,248,1,2,0
294553,5896,42,56,192,211,1,1,0
294553,136370,42,33,192,133,1,4,0
294553,1007207,42,151,192,1566,1,7,0
294553,1048031,42,49,192,148,1,1,0
294553,296179,42,15,192,58,1,1,0
294553,1238058,42,42,192,294,1,2,0
294553,805421,42,49,192,210,1,1,0
294553,815059,42,37,192,123,1,1,0
294553,888507,42,49,192,222,1,1,0
294553,287767,42,39,192,119,1,2,0
294553,584663,42,85,192,495,1,1,0
294553,540662,42,38,192,140,1,1,0
294553,852514,42,59,192,198,1,2,0
294553,110596,42,47,192,174,1,1,0
294553,127546,42,121,192,731,1,2,0
294553,211770,42,12,192,55,1,1,0
294553,1257701,42,32,192,116,1,1,0
294553,1246575,42,37,192,172,1,1,0
294553,622123,42,22,192,71,1,1,0
294553,462813,42,18,192,89,1,1,0
294553,508021,42,63,192,328,1,1,0
294553,117806,42,26,192,66,1,1,0
294553,608592,42,19,192,123,1,1,0
294553,1043945,42,24,192,79,1,1,0
294553,850110,42,126,192,1177,1,3,0
294553,809744,42,43,192,138,1,1,0
294553,1075401,42,105,192,680,1,2,0
294553,1084678,42,41,192,259,1,1,0
294553,12456,42,10,192,68,1,1,0
294553,562541,42,20,192,109,1,1,0
294553,984653,42,108,192,4897,1,4,0
1232746,334138,25,23,126,101,1,1,0
1232746,1081398,25,85,126,391,1,1,0
1232746,1208269,25,25,126,92,1,1,0
1232746,231036,25,45,126,295,1,1,0
1232746,375340,25,16,126,47,1,1,0
1232746,243325,25,28,126,133,1,1,0
1232746,1075401,25,105,126,680,1,2,0
1232746,911109,25,26,126,65,1,1,0
1232746,508021,25,63,126,328,1,1,0
1232746,852514,25,59,126,198,1,2,0
1232746,703071,25,34,126,105,1,1,0
1232746,1194284,25,36,126,175,1,1,0
1232746,90598,25,45,126,161,1,1,0
1232746,584663,25,85,126,495,1,1,0
1232746,211770,25,12,126,55,1,1,0
1232746,110596,25,47,126,174,1,1,0
1232746,1173645,25,32,126,110,1,1,0
1232746,1031538,25,32,126,186,1,1,0
1232746,127546,25,121,126,731,1,2,0
1232746,1234009,25,34,126,184,1,1,0
1232746,1007207,25,151,126,1566,1,7,0
1232746,623846,25,45,126,403,1,1,0
1232746,552751,25,8,126,51,1,2,0
1232746,785660,25,64,126,846,1,3,0
1232746,519037,25,62,126,383,1,1,0
1160552,1002377,14,20,43,86,1,1,0
1160552,911109,14,26,43,65,1,1,0
1160552,1232746,14,21,43,72,1,1,0
1160552,231036,14,45,43,295,1,1,0
1160552,807329,14,39,43,125,1,1,0
1160552,475247,14,34,43,104,1,1,0
1160552,584663,14,85,43,495,1,1,0
1160552,293795,14,21,43,60,1,1,0
1160552,1081398,14,85,43,391,1,1,0
1160552,746049,14,37,43,150,1,1,0
1160552,90598,14,45,43,161,1,1,0
1160552,1246575,14,37,43,172,1,1,0
1160552,127546,14,121,43,731,1,2,0
1160552,337396,14,38,43,156,1,1,0
1075401,1232746,119,21,789,72,2,1,0
1075401,320440,119,7,789,17,2,1,0
1075401,1017456,119,34,789,111,2,1,0
1075401,375340,119,16,789,47,2,1,0
1075401,155518,119,7,789,24,2,1,0
1075401,807329,119,39,789,125,2,1,0
1075401,1173645,119,32,789,110,2,1,0
1075401,475247,119,34,789,104,2,1,0
1075401,1164161,119,12,789,25,2,1,0
1075401,890301,119,23,789,79,2,1,0
1075401,841983,119,18,789,72,2,1,0
1075401,762703,119,45,789,165,2,1,0
1075401,974305,119,45,789,184,2,1,0
1075401,337396,119,38,789,156,2,1,0
1075401,117806,119,26,789,66,2,1,0
1075401,300735,119,46,789,205,2,2,0
1075401,775112,119,34,789,117,2,1,0
1075401,1220801,119,55,789,166,2,1,0
1075401,211770,119,12,789,55,2,1,0
1075401,1208269,119,25,789,92,2,1,0
1075401,1050488,119,23,789,73,2,1,0
1075401,294553,119,39,789,106,2,1,0
1075401,1055764,119,23,789,88,2,1,0
1075401,1127780,119,10,789,38,2,1,0
1075401,1247923,119,20,789,76,2,1,0
1075401,405384,119,29,789,101,2,1,0
1075401,1021315,119,27,789,100,2,1,0
1075401,42901,119,83,789,374,2,2,0
1075401,1048031,119,49,789,148,2,1,0
1075401,486737,119,16,789,46,2,1,0
1075401,730067,119,5,789,18,2,1,0
1075401,283600,119,16,789,35,2,1,0
1075401,190725,119,9,789,48,2,1,0
1075401,584663,119,85,789,495,2,1,0
1075401,136370,119,33,789,133,2,4,0
1075401,928627,119,31,789,145,2,1,0
1075401,882091,119,20,789,57,2,2,0
1075401,310378,119,11,789,68,2,1,0
1075401,852514,119,59,789,198,2,2,0
1075401,252722,119,12,789,39,2,1,0
1075401,5896,119,56,789,211,2,1,0
1075401,230426,119,10,789,31,2,1,0
1075401,90598,119,45,789,161,2,1,0
1075401,756041,119,59,789,452,2,1,0
1075401,1008165,119,31,789,115,2,1,0
1075401,1194284,119,36,789,175,2,1,0
1075401,495188,119,29,789,105,2,1,0
1075401,231036,119,45,789,295,2,1,0
1075401,809744,119,43,789,138,2,1,0
1075401,540662,119,38,789,140,2,1,0
1075401,1232174,119,10,789,33,2,1,0
1075401,127546,119,121,789,731,2,2,0
1075401,431065,119,11,789,56,2,1,0
1075401,287767,119,39,789,119,2,2,0
1075401,533726,119,14,789,70,2,1,0
1075401,1043945,119,24,789,79,2,1,0
1075401,1023162,119,12,789,57,2,1,0
1075401,63544,119,37,789,133,2,1,0
1075401,805421,119,49,789,210,2,1,0
1075401,730862,119,31,789,203,2,1,0
1075401,1226832,119,50,789,225,2,2,0
1075401,1197842,119,67,789,248,2,2,0
1075401,1246575,119,37,789,172,2,1,0
1075401,178820,119,29,789,99,2,1,0
1075401,815059,119,37,789,123,2,1,0
1075401,690341,119,19,789,76,2,1,0
1075401,809191,119,34,789,217,2,1,0
1075401,475628,119,21,789,82,2,1,0
1075401,513244,119,44,789,134,2,1,0
1075401,1234009,119,34,789,184,2,1,0
1075401,1007207,119,151,789,1566,2,7,0
1075401,519037,119,62,789,383,2,1,0
1075401,1158894,119,60,789,224,2,1,0
1075401,927823,119,41,789,159,2,1,0
1075401,80332,119,36,789,194,2,1,0
1075401,774053,119,11,789,60,2,1,0
1075401,1265967,119,37,789,342,2,1,0
1075401,591004,119,35,789,168,2,1,0
1075401,773055,119,22,789,88,2,1,0
1075401,1208837,119,34,789,125,2,1,0
1075401,266566,119,79,789,488,2,2,0
1075401,722456,119,23,789,69,2,1,0
1075401,1064375,119,27,789,111,2,1,0
1075401,174254,119,48,789,248,2,1,0
1075401,488082,119,11,789,34,2,1,0
1075401,404353,119,13,789,43,2,1,0
1075401,1187414,119,6,789,26,2,1,0
1075401,812234,119,6,789,36,2,1,0
1075401,605047,119,16,789,69,2,1,0
1075401,622123,119,22,789,71,2,1,0
1075401,199818,119,15,789,15,2,0,0
1075401,577095,119,24,789,83,2,1,0
1075401,514205,119,29,789,158,2,2,0
1075401,1127231,119,24,789,137,2,1,0
1075401,833314,119,14,789,75,2,1,0
1075401,1181271,119,40,789,199,2,1,0
1075401,569549,119,34,789,133,2,1,0
1075401,230133,119,52,789,280,2,1,0
1075401,508021,119,63,789,328,2,1,0
1075401,261039,119,10,789,45,2,1,0
1075401,14644,119,14,789,49,2,1,0
1075401,557015,119,71,789,1157,2,2,0
1075401,1081398,119,85,789,391,2,1,0
1075401,145835,119,7,789,32,2,1,0
1075401,640349,119,14,789,83,2,1,0
1075401,940323,119,10,789,28,2,1,0
1075401,99020,119,23,789,84,2,1,0
1075401,308385,119,11,789,59,2,1,0
1075401,1150365,119,22,789,101,2,1,0
1075401,725193,119,60,789,301,2,1,0
1075401,214163,119,18,789,83,2,1,0
1075401,850110,119,126,789,1177,2,3,0
1075401,804417,119,24,789,87,2,1,0
1075401,642726,119,21,789,164,2,1,0
1075401,494903,119,7,789,40,2,1,0
1075401,836663,119,32,789,202,2,2,0
1075401,374954,119,46,789,267,2,2,0
1075401,691638,119,27,789,167,2,1,0
1075401,710898,119,10,789,47,2,1,0
1141101,526387,41,5,224,16,1,1,0
1141101,852514,41,59,224,198,1,2,0
1141101,1008165,41,31,224,115,1,1,0
1141101,1081398,41,85,224,391,1,1,0
1141101,105635,41,8,224,20,1,1,0
1141101,1220801,41,55,224,166,1,1,0
1141101,50565,41,29,224,84,1,1,0
1141101,5896,41,56,224,211,1,1,0
1141101,1158894,41,60,224,224,1,1,0
1141101,90598,41,45,224,161,1,1,0
1141101,1075401,41,105,224,680,1,2,0
1141101,287767,41,39,224,119,1,2,0
1141101,584663,41,85,224,495,1,1,0
1141101,1139978,41,28,224,112,1,1,0
1141101,1194284,41,36,224,175,1,1,0
1141101,374954,41,46,224,267,1,2,0
1141101,1197842,41,67,224,248,1,2,0
1141101,127546,41,121,224,731,1,2,0
1141101,337396,41,38,224,156,1,1,0
1141101,725193,41,60,224,301,1,1,0
1141101,230133,41,52,224,280,1,1,0
1141101,117806,41,26,224,66,1,1,0
1141101,63106,41,34,224,166,1,2,0
1141101,519037,41,62,224,383,1,1,0
1141101,42901,41,83,224,374,1,2,0
1141101,707007,41,26,224,106,1,1,0
1141101,8243,41,39,224,216,1,1,0
1141101,785660,41,64,224,846,1,3,0
1141101,404353,41,13,224,43,1,1,0
1141101,725422,41,18,224,54,1,1,0
1141101,1238058,41,42,224,294,1,2,0
1141101,850110,41,126,224,1177,1,3,0
1141101,1226832,41,50,224,225,1,2,0
1141101,642726,41,21,224,164,1,1,0
1141101,518674,41,25,224,117,1,1,0
1141101,159386,41,27,224,129,1,1,0
1141101,1064375,41,27,224,111,1,1,0
1141101,755428,41,24,224,66,1,1,0
1141101,253319,41,31,224,38,1,0,0
1141101,691638,41,27,224,167,1,1,0
1141101,1007207,41,151,224,1566,1,7,0
585684,586704,39,51,300,1699,1,3,0
585684,938083,39,33,300,1359,1,5,0
585684,829374,39,36,300,194,1,1,0
585684,52344,39,34,300,107,1,1,0
585684,1035600,39,101,300,849,1,3,0
585684,42053,39,127,300,1323,1,2,0
585684,518571,39,110,300,451,1,1,0
585684,189631,39,13,300,43,1,1,0
585684,762846,39,20,300,93,1,3,0
585684,437274,39,40,300,175,1,1,0
585684,955040,39,64,300,636,1,1,0
585684,231399,39,56,300,179,1,1,0
585684,1064105,39,16,300,58,1,1,0
585684,1061314,39,35,300,186,1,1,0
585684,218233,39,39,300,126,1,1,0
585684,579517,39,93,300,280,1,2,0
585684,473924,39,355,300,1797,1,4,0
585684,137430,39,109,300,362,1,2,0
585684,18,39,1183,300,12119,1,12,0
585684,743923,39,73,300,279,1,2,0
585684,1079929,39,105,300,367,1,2,0
585684,1064009,39,264,300,1036,1,2,0
585684,107601,39,17,300,35,1,1,0
585684,979989,39,16,300,71,1,1,0
585684,473296,39,3,300,13,1,1,0
585684,222612,39,235,300,870,1,1,0
585684,1116132,39,109,300,393,1,1,0
585684,468610,39,59,300,195,1,3,0
585684,257577,39,25,300,1497,1,1,0
585684,695221,39,91,300,305,1,2,0
585684,1190644,39,143,300,527,1,1,0
585684,1182415,39,459,300,5344,1,7,0
585684,402645,39,77,300,288,1,1,0
585684,971105,39,22,300,70,1,1,0
585684,1163442,39,175,300,645,1,2,0
585684,256203,39,8,300,36,1,1,0
585684,889761,39,23,300,89,1,1,0
585684,477235,39,35,300,280,1,1,0
585684,585684,39,52,300,227,1,1,1
911109,1050488,12,23,54,73,1,1,0
911109,334138,12,23,54,101,1,1,0
911109,988151,12,24,54,86,1,1,0
911109,282968,12,39,54,45,1,0,0
911109,1075401,12,105,54,680,1,2,0
911109,293795,12,21,54,60,1,1,0
911109,974305,12,45,54,184,1,1,0
911109,202677,12,20,54,122,1,1,0
911109,1173645,12,32,54,110,1,1,0
911109,1017456,12,34,54,111,1,1,0
911109,42901,12,83,54,374,1,2,0
911109,984653,12,108,54,4897,1,4,0
1173645,1075401,18,105,91,680,1,2,0
1173645,42901,18,83,91,374,1,2,0
1173645,775112,18,34,91,117,1,1,0
1173645,475247,18,34,91,104,1,1,0
1173645,495188,18,29,91,105,1,1,0
1173645,762703,18,45,91,165,1,1,0
1173645,287767,18,39,91,119,1,2,0
1173645,540662,18,38,91,140,1,1,0
1173645,1220801,18,55,91,166,1,1,0
1173645,1181271,18,40,91,199,1,1,0
1173645,1008165,18,31,91,115,1,1,0
1173645,49770,18,13,91,64,1,1,0
1173645,50771,18,23,91,167,1,2,0
1173645,850110,18,126,91,1177,1,3,0
1173645,253319,18,31,91,38,1,0,0
1173645,174254,18,48,91,248,1,1,0
1173645,171029,18,34,91,295,1,1,0
1173645,984653,18,108,91,4897,1,4,0
1070203,1070203,8,9,103,48,1,1,1
1070203,1111833,8,1540,103,16609,1,43,0
1070203,473092,8,160,103,517,1,1,0
1070203,1199849,8,76,103,322,1,1,0
1070203,414435,8,27,103,36,1,0,0
1070203,1001891,8,114,103,489,1,2,0
1070203,1242932,8,32,103,165,1,1,0
1070203,1133987,8,78,103,295,1,2,0
815192,859811,1,1,8,1,2,0,0
546268,287767,26,39,129,119,1,2,0
546268,890301,26,23,129,79,1,1,0
546268,495188,26,29,129,105,1,1,0
546268,375340,26,16,129,47,1,1,0
546268,190725,26,9,129,48,1,1,0
546268,513244,26,44,129,134,1,1,0
546268,80332,26,36,129,194,1,1,0
546268,1017456,26,34,129,111,1,1,0
546268,703071,26,34,129,105,1,1,0
546268,1081398,26,85,129,391,1,1,0
546268,1043945,26,24,129,79,1,1,0
546268,441443,26,15,129,45,1,1,0
546268,50565,26,29,129,84,1,1,0
546268,300735,26,46,129,205,1,2,0
546268,1194284,26,36,129,175,1,1,0
546268,1139978,26,28,129,112,1,1,0
546268,1229162,26,16,129,78,1,1,0
546268,807329,26,39,129,125,1,1,0
546268,405384,26,29,129,101,1,1,0
546268,725422,26,18,129,54,1,1,0
546268,252722,26,12,129,39,1,1,0
546268,927823,26,41,129,159,1,1,0
546268,1007207,26,151,129,1566,1,7,0
546268,1199670,26,12,129,14,1,0,0
546268,339981,26,16,129,64,1,1,0
546268,710898,26,10,129,47,1,1,0
1050488,1081398,38,85,152,391,1,1,0
1050488,105635,38,8,152,20,1,1,0
1050488,300735,38,46,152,205,1,2,0
1050488,1158894,38,60,152,224,1,1,0
1050488,14644,38,14,152,49,1,1,0
1050488,1075401,38,105,152,680,1,2,0
1050488,42901,38,83,152,374,1,2,0
1050488,188273,38,20,152,67,1,2,0
1050488,374954,38,46,152,267,1,2,0
1050488,1226832,38,50,152,225,1,2,0
1050488,508021,38,63,152,328,1,1,0
1050488,599249,38,19,152,76,1,1,0
1050488,584663,38,85,152,495,1,1,0
1050488,622123,38,22,152,71,1,1,0
1050488,1197842,38,67,152,248,1,2,0
1050488,1024004,38,30,152,40,1,0,0
1050488,1232746,38,21,152,72,1,1,0
1050488,928627,38,31,152,145,1,1,0
1050488,1048031,38,49,152,148,1,1,0
1050488,1111983,38,11,152,35,1,1,0
1050488,513244,38,44,152,134,1,1,0
1050488,475247,38,34,152,104,1,1,0
1050488,1208837,38,34,152,125,1,1,0
1050488,1181271,38,40,152,199,1,1,0
1050488,1220801,38,55,152,166,1,1,0
1050488,110596,38,47,152,174,1,1,0
1050488,519037,38,62,152,383,1,1,0
1050488,1002414,38,12,152,77,1,1,0
1050488,722456,38,23,152,69,1,1,0
1050488,1185726,38,29,152,364,1,1,0
1050488,591004,38,35,152,168,1,1,0
1050488,1207083,38,14,152,103,1,1,0
1050488,1002377,38,20,152,86,1,1,0
1050488,339981,38,16,152,64,1,1,0
1050488,12456,38,10,152,68,1,1,0
1050488,127546,38,121,152,731,1,2,0
1050488,852514,38,59,152,198,1,2,0
1050488,1007207,38,151,152,1566,1,7,0
1239965,375340,20,16,93,47,1,1,0
1239965,90598,20,45,93,161,1,1,0
1239965,282968,20,39,93,45,1,0,0
1239965,63544,20,37,93,133,1,1,0
1239965,540662,20,38,93,140,1,1,0
1239965,762703,20,45,93,165,1,1,0
1239965,337396,20,38,93,156,1,1,0
1239965,127546,20,121,93,731,1,2,0
1239965,1158894,20,60,93,224,1,1,0
1239965,584663,20,85,93,495,1,1,0
1239965,809744,20,43,93,138,1,1,0
1239965,42901,20,83,93,374,1,2,0
1239965,852514,20,59,93,198,1,2,0
1239965,722456,20,23,93,69,1,1,0
1239965,792796,20,44,93,584,1,2,0
1239965,1007207,20,151,93,1566,1,7,0
1239965,771352,20,45,93,272,1,1,0
1239965,1116301,20,7,93,25,1,1,0
1239965,928627,20,31,93,145,1,1,0
1239965,1247923,20,20,93,76,1,1,0
404353,577095,32,24,133,83,1,1,0
404353,1081398,32,85,133,391,1,1,0
404353,775112,32,34,133,117,1,1,0
404353,293795,32,21,133,60,1,1,0
404353,1197842,32,67,133,248,1,2,0
404353,911109,32,26,133,65,1,1,0
404353,243325,32,28,133,133,1,1,0
404353,282968,32,39,133,45,1,0,0
404353,762703,32,45,133,165,1,1,0
404353,42901,32,83,133,374,1,2,0
404353,337396,32,38,133,156,1,1,0
404353,1181271,32,40,133,199,1,1,0
404353,513244,32,44,133,134,1,1,0
404353,703071,32,34,133,105,1,1,0
404353,266566,32,79,133,488,1,2,0
404353,1007207,32,151,133,1566,1,7,0
404353,14644,32,14,133,49,1,1,0
404353,584663,32,85,133,495,1,1,0
404353,804417,32,24,133,87,1,1,0
404353,1208837,32,34,133,125,1,1,0
404353,1075401,32,105,133,680,1,2,0
404353,816604,32,7,133,24,1,1,0
404353,725422,32,18,133,54,1,1,0
404353,1141101,32,20,133,43,1,1,0
404353,1048031,32,49,133,148,1,1,0
404353,1238058,32,42,133,294,1,2,0
404353,1257701,32,32,133,116,1,1,0
404353,553041,32,14,133,52,1,1,0
404353,623846,32,45,133,403,1,1,0
404353,888507,32,49,133,222,1,1,0
404353,785660,32,64,133,846,1,3,0
404353,927823,32,41,133,159,1,1,0
841983,584663,19,85,87,495,1,1,0
841983,762703,19,45,87,165,1,1,0
841983,1197842,19,67,87,248,1,2,0
841983,1075401,19,105,87,680,1,2,0
841983,231036,19,45,87,295,1,1,0
841983,287767,19,39,87,119,1,2,0
841983,1220801,19,55,87,166,1,1,0
841983,117806,19,26,87,66,1,1,0
841983,1017456,19,34,87,111,1,1,0
841983,1007207,19,151,87,1566,1,7,0
841983,1048031,19,49,87,148,1,1,0
841983,974305,19,45,87,184,1,1,0
841983,725193,19,60,87,301,1,1,0
841983,294553,19,39,87,106,1,1,0
841983,230133,19,52,87,280,1,1,0
841983,888507,19,49,87,222,1,1,0
841983,850110,19,126,87,1177,1,3,0
841983,639659,19,19,87,133,1,1,0
841983,1181271,19,40,87,199,1,1,0
5896,852514,68,59,351,198,1,2,0
5896,42901,68,83,351,374,1,2,0
5896,287767,68,39,351,119,1,2,0
5896,1197842,68,67,351,248,1,2,0
5896,775112,68,34,351,117,1,1,0
5896,63544,68,37,351,133,1,1,0
5896,1048031,68,49,351,148,1,1,0
5896,337396,68,38,351,156,1,1,0
5896,513244,68,44,351,134,1,1,0
5896,1043945,68,24,351,79,1,1,0
5896,1208269,68,25,351,92,1,1,0
5896,1208837,68,34,351,125,1,1,0
5896,807329,68,39,351,125,1,1,0
5896,287567,68,16,351,62,1,1,0
5896,136370,68,33,351,133,1,4,0
5896,1081398,68,85,351,391,1,1,0
5896,584663,68,85,351,495,1,1,0
